date,Research,gasage_yr_bp,co2_ppmv,sig_mean_co2_ppmv
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",703796.0732,232.2805206,1.123228408
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",704250.5218,232.8295885,0.522388232
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",704581.8055,233.5444872,1.357983828
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",705053.3442,234.0426968,0.463754585
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",705243.9091,235.0917249,1.678910402
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",705726.9518,237.1846803,1.32602848
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",706053.1982,237.6612315,1.567711448
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",706492.9518,236.0536914,1.75190872
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",706710.7395,236.0453403,0.932106194
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",707310.6973,238.8480697,0.79548882
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",707643.7255,233.5052881,1.460882163
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",708199.6806,233.5834734,1.003473177
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",708413.4485,233.1122849,1.008408852
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",708959.1515,234.8361606,1.145203301
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",709453.7879,231.4329713,0.859437207
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",709909.5455,230.5073599,0.994764855
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",710456.4545,227.0328227,0.732640888
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",710983.3564,224.9017353,0.624373906
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",711399.0436,225.3889691,0.291783548
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",712021.4655,224.1234469,1.485373882
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",712243.7273,224.0017437,1.446255348
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",713312.5,223.8856926,0.468684147
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",714065.5782,227.6373406,1.608568959
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",714403.797,227.0831971,2.013014659
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",715115.7327,223.142628,0.588226601
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",715565.3764,227.5826982,0.554875656
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",716310.163,213.5999929,0.657604991
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",716585.9091,210.5098875,1.654548891
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",717348.2727,198.4255957,1.169515288
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",717955.4848,189.8784338,1.12841849
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",718778.3485,193.460903,1.640632587
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",719287.1818,200.8234845,0.752661738
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",720087.2855,212.0305186,0.841971303
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",720590.7595,217.0426911,0.897472595
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",721407.5168,219.2003557,1.178419452
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",721689.8636,218.9569448,1.268950823
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",722505.8105,216.0967701,2.021798832
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",722994.5945,212.1080718,0.68560759
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",723780.2267,212.5454089,1.770687651
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",724142,214.0125928,1.185815901
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",724975.3555,210.4806822,0.369313748
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",725474.4314,211.4919763,1.278413364
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",726249.5918,211.0759956,1.073871143
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",726576.8636,211.4265693,0.768221078
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",727898.5024,210.0675098,1.624998578
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",728593.9021,210.2419749,0.833751856
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",728987.5303,211.0778131,0.784979439
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",729836.9385,210.0149975,1.007621079
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",730260.3145,212.1716466,1.720672443
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",730908.3136,210.1635175,0.694443244
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",731184.2273,210.7023731,0.343182274
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",731861,211.6232109,0.358852114
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",732321.75,213.7318788,1.885488298
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",732993.5,208.1143039,1.243555791
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",733329,207.720752,0.813581433
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",734022.23,210.6017427,1.03305178
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",734462.62,216.1485999,1.81289184
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",735134.5709,214.6624205,0.711836228
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",735409.9091,217.8828377,0.831089409
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",736107.3055,217.194473,1.379889401
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",736522.2182,213.1440204,1.660273794
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",737269.8194,206.9201812,1.555630617
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",737660.1155,204.5191039,1.49408694
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",738580.9945,191.7441063,0.92689779
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",739174.5555,185.6096601,0.334166531
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",740106.4525,185.4023665,2.38427867
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",740460.9242,183.3925392,2.403439253
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",741329.9024,184.7670847,2.071382016
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",741874.1339,189.1426275,1.308534053
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",742644.7491,188.646642,2.707438739
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",743062.1697,187.3271928,0.715631537
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",743959.0764,188.1795998,0.90982347
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",744523.1418,188.9688197,0.897974567
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",745671.0455,187.2923244,1.242678924
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",746619.9261,190.2415493,0.421150804
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",747177.0376,187.9198816,0.317990003
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",747940.1958,187.9522843,1.272704239
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",748336.8809,187.5437569,0.843309514
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",749262.9345,188.6788749,1.262406998
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",749814.1787,190.1748369,1.755989203
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",750706.4409,192.0759224,1.570561151
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",751036.25,191.2960363,1.384035824
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",751973.8682,193.5471714,1.883420689
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",752565.8818,197.495726,1.299814587
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",753489.0691,195.4338892,0.340711595
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",753934.6545,203.9027966,1.839866457
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",755114.5776,199.0460536,1.700036765
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",755586.8285,203.2996955,1.52689271
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",756566.1685,208.1036711,1.961086428
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",756850.6803,209.4450797,1.35754173
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",757785.4509,213.6113901,2.151946376
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",758362.4158,218.3519527,2.33538346
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",759135.6915,222.7200859,1.502447772
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",759561.8788,226.9430115,1.420963479
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",759878.2121,223.0236555,0.680605937
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",760108.2727,225.3736676,1.753614247
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",760516.0552,225.6158254,2.330798643
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",760939.9418,222.7085789,1.233804002
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",761864.4882,216.6408086,0.754859772
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",762166.043,214.694008,1.118173019
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",763101.8036,213.9998029,1.86188556
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",763770.5842,219.9481577,0.23048239
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",764676.8824,223.8929502,2.05798047
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",765181.8166,222.9260864,0.918328452
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",765586.6364,233.6609057,3.0495924
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",765851.4848,229.4074875,2.674206001
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",766188.5045,232.1154555,1.377911362
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",766808.9121,230.6229188,0.885695102
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",767747.1624,224.864666,1.558346315
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",768117.2576,223.8179649,0.511158382
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",769061.3844,221.6409365,0.411494273
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",769651.4236,225.8663567,0.94859265
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",770599.1467,230.6269034,2.108287061
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",771020.6667,229.5642363,1.803812261
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",771519.3333,236.3189003,1.63771571
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",771812.6667,234.2405482,1.61348803
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",772175.2645,239.7120056,1.870287892
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",772474.5636,243.8852524,1.102025199
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",772737.9595,246.494568,2.170436587
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",772995.6364,243.854752,2.091535218
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",773249.8182,246.0305818,2.445271491
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",773684.4691,237.7794476,1.513350883
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",774044.1364,239.2312024,1.003750097
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",774958.8082,238.3850776,2.258983128
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",775538.0111,241.7410825,0.874727411
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",776332.2588,245.3180553,0.360055866
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",776782.697,248.9234726,0.627472505
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",777681.7497,247.3032103,2.010076077
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",778232.7918,252.4555389,0.667316413
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",779057.9836,254.9270444,0.48499386
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",779367.5455,254.6895621,1.129818019
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",780188.9227,254.4321063,2.360097407
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",780719.4364,252.5212569,0.932945702
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",781562.8318,257.2103392,0.60467877
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",781886.6818,251.50919,0.703159529
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",782728.4497,257.4363037,0.652922253
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",783198.5297,255.0181764,1.058782846
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",784261.7559,260.9181501,2.512415199
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",785034.0824,255.8455403,0.658867114
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",785519.0509,259.6646238,0.240543385
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",786189.6018,262.2298083,2.567331214
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",786563.257,264.3450291,1.382652904
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",787355.5127,269.3559593,1.257992802
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",787803.5691,265.9973287,0.733630008
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",788479.24,257.1989367,1.524640202
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",788691.8715,257.0184549,2.689934642
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",789494.0409,238.6409536,0.780147032
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",789953.0091,235.4857431,2.991009831
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",790639.4052,227.3777503,0.844955418
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",791056.8827,230.5501347,1.766082234
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",792030.7836,224.6857623,3.672453209
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",792617.3012,214.4503514,2.533453283
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",793519.3889,213.3577596,1.600021876
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",793852.7583,218.3926417,1.926831018
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",795122.4545,208.7893628,1.672175114
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",795687.3182,204.6175064,1.987616975
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",796852.5909,198.7924036,2.095588159
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",797378.8182,197.9087863,1.415237735
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",798681.2979,200.4894559,2.188989099
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",801236.0591,198.6836109,1.736204287
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",802872.0874,198.6572142,0.98264713
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",803709.2524,202.6471059,1.04304943
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",803925.2844,202.9217232,2.064487912
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",804009.8706,207.4986455,0.915082715
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",804522.6746,204.861938,1.642850765
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",805132.4423,202.2268391,0.689586729
612-800 kyr BP:,"Dome C (Bereiter et al., 2014)",805668.8684,207.2854401,2.202808377
